ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
3995,1,0,68,0,-68
3996,0,0,85,0,-85
3997,1,0,0,0,0
3998,0,0,77,0,-77
3999,0,0,9,0,-9
4000,1,1,776,2957,2181
4001,1,1,437,1342,905
4002,1,0,43,0,-43
4003,1,1,233,1441,1208
4004,1,0,48,0,-48
4005,1,1,1102,1225,123
4006,1,0,66,0,-66
4007,0,0,62,0,-62
4008,0,0,24,0,-24
4009,1,1,1258,1573,315
4010,1,1,1433,1570,137
4011,0,0,8,0,-8
4012,1,0,82,0,-82
4013,0,0,92,0,-92
4014,1,0,29,0,-29
4015,1,0,118,0,-118
4016,1,0,74,0,-74
4017,1,0,2,0,-2
4018,1,0,121,0,-121
4019,1,1,283,1604,1321
4020,0,0,27,0,-27
4021,0,0,66,0,-66
4022,1,0,154,0,-154
4023,1,1,1009,1346,337
4024,1,0,12,0,-12
4025,1,1,1301,2678,1377
4026,0,0,0,0,0
4027,0,0,27,0,-27
4028,0,0,32,0,-32
4029,0,0,41,0,-41
4030,0,0,17,0,-17
4031,0,0,13,0,-13
4032,1,0,40,0,-40
4033,0,0,52,0,-52
4034,0,0,75,0,-75
4035,1,0,0,0,0
4036,1,1,125,1235,1110
4037,1,0,125,0,-125
4038,1,0,1,0,-1
4039,1,1,562,2463,1901
4040,1,1,473,1598,1125
4041,1,0,10,0,-10
4042,1,0,16,0,-16
4043,1,0,148,0,-148
4044,1,1,190,1455,1265
4045,1,1,155,1756,1601
4046,0,0,77,0,-77
4047,0,0,207,0,-207
4048,0,0,15,0,-15
4049,1,1,109,1785,1676
4050,1,0,67,0,-67
4051,0,0,12,0,-12
4052,0,0,37,0,-37
4053,0,0,16,0,-16
4054,0,0,19,0,-19
4055,0,0,53,0,-53
4056,0,0,109,0,-109
4057,1,1,667,1709,1042
4058,1,1,364,1233,869
4059,1,0,22,0,-22
4060,0,0,79,0,-79
4061,1,1,108,1447,1339
4062,1,1,741,1660,919
4063,0,0,87,0,-87
4064,1,1,1381,1335,-46
4065,1,0,164,0,-164
4066,0,0,25,0,-25
4067,0,0,39,0,-39
4068,1,1,494,1209,715
4069,1,1,616,1234,618
4070,0,0,14,0,-14
4071,1,1,218,2425,2207
4072,0,0,30,0,-30
4073,0,0,85,0,-85
4074,1,0,39,0,-39
4075,1,1,93,3370,3277
4076,0,0,94,0,-94
4077,0,0,14,0,-14
4078,0,0,12,0,-12
4079,0,0,34,0,-34
4080,1,1,660,1288,628
4081,1,0,1,0,-1
4082,1,1,397,1286,889
4083,1,1,679,1775,1096
4084,0,0,18,0,-18
4085,1,1,450,1260,810
4086,0,0,22,0,-22
4087,0,0,82,0,-82
4088,0,0,35,0,-35
4089,1,0,120,0,-120
4090,1,1,569,1510,941
4091,1,1,1299,1722,423
4092,0,0,30,0,-30
4093,1,0,73,0,-73
4094,0,0,31,0,-31
4095,1,1,99,2057,1958
4096,1,0,10,0,-10
4097,0,0,33,0,-33
4098,1,1,80,1544,1464
4099,1,0,14,0,-14
4100,1,0,11,0,-11
4101,0,0,32,0,-32
4102,0,0,36,0,-36
4103,0,0,41,0,-41
4104,1,0,57,0,-57
4105,0,0,50,0,-50
4106,0,0,12,0,-12
4107,0,0,34,0,-34
4108,1,1,147,1247,1100
4109,1,1,678,1353,675
4110,1,1,433,1414,981
4111,0,0,22,0,-22
4112,1,1,389,1221,832
4113,1,1,725,3939,3214
4114,1,0,323,0,-323
4115,1,0,30,0,-30
4116,1,1,64,1307,1243
4117,1,0,71,0,-71
4118,1,0,10,0,-10
4119,0,0,28,0,-28
4120,1,1,166,1665,1499
4121,1,0,18,0,-18
4122,1,1,227,1858,1631
4123,1,1,22,1265,1243
4124,1,0,47,0,-47
4125,1,0,13,0,-13
4126,1,1,378,2511,2133
4127,1,1,885,1244,359
4128,0,0,86,0,-86
4129,1,1,52,1816,1764
4130,1,1,924,1241,317
4131,0,0,46,0,-46
4132,0,0,94,0,-94
4133,0,0,137,0,-137
4134,0,0,65,0,-65
4135,0,0,35,0,-35
4136,1,0,38,0,-38
4137,1,1,428,1478,1050
4138,1,1,533,1629,1096
4139,1,1,648,1316,668
4140,1,0,64,0,-64
4141,1,0,10,0,-10
4142,1,1,1676,1321,-355
4143,0,0,18,0,-18
4144,0,0,49,0,-49
4145,1,1,114,2490,2376
4146,0,0,19,0,-19
4147,0,0,31,0,-31
4148,1,0,17,0,-17
4149,1,1,559,1672,1113
4150,1,0,0,0,0
4151,1,1,307,1245,938
4152,1,0,26,0,-26
4153,1,0,3,0,-3
4154,1,0,121,0,-121
4155,0,0,32,0,-32
4156,0,0,294,0,-294
4157,1,0,19,0,-19
4158,1,0,68,0,-68
4159,0,0,36,0,-36
4160,0,0,0,0,0
4161,1,1,1154,1866,712
4162,0,0,67,0,-67
4163,1,1,952,1556,604
4164,1,0,60,0,-60
4165,1,0,174,0,-174
4166,0,0,21,0,-21
4167,1,1,813,1614,801
4168,0,0,24,0,-24
4169,1,1,162,1295,1133
4170,1,1,252,1613,1361
4171,1,1,246,1337,1091
4172,0,0,326,0,-326
4173,1,0,74,0,-74
4174,0,0,168,0,-168
4175,0,0,40,0,-40
4176,1,1,841,1303,462
4177,1,0,24,0,-24
4178,1,1,41,1361,1320
4179,1,0,37,0,-37
4180,1,0,36,0,-36
4181,0,0,44,0,-44
4182,1,0,72,0,-72
4183,1,0,22,0,-22
4184,1,0,5,0,-5
4185,0,0,5,0,-5
4186,0,0,34,0,-34
4187,0,0,9,0,-9
4188,0,0,2,0,-2
4189,0,0,17,0,-17
4190,1,0,342,0,-342
4191,0,0,6,0,-6
4192,1,1,88,1354,1266
4193,0,0,17,0,-17
4194,0,0,8,0,-8
4195,0,0,16,0,-16
4196,0,0,92,0,-92
4197,1,0,55,0,-55
4198,1,0,149,0,-149
4199,0,0,22,0,-22
4200,0,0,97,0,-97
4201,1,1,1158,1423,265
4202,1,0,14,0,-14
4203,1,0,193,0,-193
4204,0,0,4,0,-4
4205,1,0,64,0,-64
4206,1,1,282,1218,936
4207,0,0,54,0,-54
4208,0,0,64,0,-64
4209,0,0,176,0,-176
4210,0,0,31,0,-31
4211,1,1,1591,1395,-196
4212,1,1,3066,2278,-788
4213,1,0,44,0,-44
4214,1,0,44,0,-44
4215,1,1,1091,1575,484
4216,1,0,16,0,-16
4217,1,0,21,0,-21
4218,1,0,1,0,-1
4219,0,0,108,0,-108
4220,1,1,1322,1225,-97
4221,1,1,375,1450,1075
4222,1,0,7,0,-7
4223,0,0,8,0,-8
4224,1,1,422,1317,895
4225,1,1,218,2450,2232
4226,0,0,42,0,-42
4227,1,1,868,1283,415
4228,1,0,29,0,-29
4229,1,1,103,3155,3052
4230,1,1,231,1252,1021
4231,0,0,88,0,-88
4232,0,0,20,0,-20
4233,1,1,961,1300,339
4234,1,1,792,1475,683
4235,0,0,11,0,-11
4236,1,1,97,1220,1123
4237,0,0,37,0,-37
4238,0,0,107,0,-107
4239,1,1,592,1615,1023
4240,1,0,18,0,-18
4241,1,0,8,0,-8
4242,1,0,32,0,-32
4243,1,1,1427,1347,-80
4244,0,0,96,0,-96
4245,1,1,1040,1281,241
4246,0,0,53,0,-53
4247,1,0,61,0,-61
4248,0,0,10,0,-10
4249,0,0,77,0,-77
4250,1,0,64,0,-64
4251,0,0,42,0,-42
4252,0,0,33,0,-33
4253,0,0,3,0,-3
4254,1,1,361,1279,918
4255,1,0,8,0,-8
4256,1,1,186,1274,1088
4257,0,0,75,0,-75
4258,0,0,13,0,-13
4259,1,0,8,0,-8
4260,1,0,38,0,-38
4261,0,0,12,0,-12
4262,1,1,620,1351,731
4263,1,0,21,0,-21
4264,1,1,250,2344,2094
4265,1,0,6,0,-6
4266,0,0,9,0,-9
4267,0,0,17,0,-17
4268,0,0,113,0,-113
4269,1,0,5,0,-5
4270,0,0,17,0,-17
4271,0,0,120,0,-120
4272,1,0,43,0,-43
4273,1,1,65,1908,1843
4274,1,0,77,0,-77
4275,1,1,983,1447,464
4276,0,0,114,0,-114
4277,0,0,24,0,-24
4278,1,0,18,0,-18
4279,1,0,16,0,-16
4280,1,1,252,1293,1041
4281,0,0,14,0,-14
4282,1,1,280,2045,1765
4283,0,0,54,0,-54
4284,0,0,46,0,-46
4285,1,1,454,1512,1058
4286,0,0,33,0,-33
4287,1,1,40,1261,1221
4288,0,0,82,0,-82
4289,1,1,1679,1321,-358
4290,0,0,8,0,-8
4291,1,1,647,1273,626
4292,0,0,63,0,-63
4293,1,0,37,0,-37
4294,0,0,41,0,-41
4295,1,0,71,0,-71
4296,0,0,51,0,-51
4297,1,1,687,1378,691
4298,0,0,4,0,-4
4299,1,1,1108,1329,221
4300,1,1,602,1628,1026
4301,0,0,25,0,-25
4302,1,1,589,1418,829
4303,1,1,83,1774,1691
4304,0,0,43,0,-43
4305,0,0,7,0,-7
4306,1,0,41,0,-41
4307,0,0,183,0,-183
4308,1,0,5,0,-5
4309,1,0,181,0,-181
4310,1,0,10,0,-10
4311,1,1,270,1287,1017
4312,1,0,49,0,-49
4313,0,0,21,0,-21
4314,0,0,63,0,-63
4315,1,1,805,2077,1272
4316,1,0,12,0,-12
4317,0,0,4,0,-4
4318,1,0,32,0,-32
4319,1,0,31,0,-31
4320,1,1,227,2620,2393
4321,1,1,188,1245,1057
4322,1,1,1520,1677,157
4323,1,0,34,0,-34
4324,0,0,13,0,-13
4325,1,1,477,1202,725
4326,0,0,44,0,-44
4327,1,1,243,1344,1101
4328,1,0,5,0,-5
4329,1,0,4,0,-4
4330,1,0,9,0,-9
4331,1,1,167,5153,4986
4332,1,0,5,0,-5
4333,1,0,18,0,-18
4334,1,1,128,1454,1326
4335,1,1,320,2283,1963
4336,1,1,301,1450,1149
4337,0,0,33,0,-33
4338,0,0,0,0,0
4339,1,1,121,1721,1600
4340,0,0,30,0,-30
4341,0,0,30,0,-30
4342,1,0,116,0,-116
4343,0,0,76,0,-76
4344,0,0,59,0,-59
4345,1,1,102,1346,1244
4346,1,1,988,1254,266
4347,0,0,147,0,-147
4348,1,1,374,2129,1755
4349,0,0,2,0,-2
4350,0,0,18,0,-18
4351,1,0,78,0,-78
4352,1,0,33,0,-33
4353,1,0,43,0,-43
4354,1,0,38,0,-38
4355,1,1,526,2757,2231
4356,0,0,12,0,-12
4357,1,1,476,1312,836
4358,0,0,50,0,-50
4359,1,0,60,0,-60
4360,1,0,98,0,-98
4361,1,0,8,0,-8
4362,0,0,37,0,-37
4363,1,1,127,1202,1075
4364,1,0,21,0,-21
4365,1,1,263,1207,944
4366,0,0,6,0,-6
4367,1,1,2334,1214,-1120
4368,0,0,31,0,-31
4369,1,0,30,0,-30
4370,0,0,11,0,-11
4371,1,1,1817,1455,-362
4372,1,0,38,0,-38
4373,1,1,310,1209,899
4374,0,0,20,0,-20
4375,0,0,155,0,-155
4376,0,0,5,0,-5
4377,0,0,78,0,-78
4378,0,0,18,0,-18
4379,1,0,8,0,-8
4380,0,0,187,0,-187
4381,1,1,178,2165,1987
4382,1,1,773,1280,507
4383,0,0,48,0,-48
4384,0,0,97,0,-97
4385,1,1,486,1490,1004
4386,0,0,176,0,-176
4387,0,0,86,0,-86
4388,0,0,42,0,-42
4389,1,1,952,1213,261
4390,0,0,22,0,-22
4391,1,1,792,1333,541
4392,1,0,40,0,-40
4393,1,0,5,0,-5
4394,1,0,51,0,-51
4395,1,1,1004,1289,285
4396,0,0,42,0,-42
4397,1,1,603,1201,598
4398,0,0,92,0,-92
4399,1,1,664,1364,700
4400,1,0,1,0,-1
4401,1,1,531,2586,2055
4402,1,0,95,0,-95
4403,0,0,157,0,-157
4404,0,0,38,0,-38
4405,0,0,61,0,-61
4406,1,1,428,1782,1354
4407,1,1,306,1271,965
4408,1,0,52,0,-52
4409,1,0,2,0,-2
4410,1,1,311,1398,1087
4411,1,0,159,0,-159
4412,1,1,398,1314,916
4413,0,0,22,0,-22
4414,0,0,60,0,-60
4415,1,1,147,1818,1671
4416,1,1,1797,1285,-512
4417,1,0,80,0,-80
4418,1,1,164,1837,1673
4419,0,0,57,0,-57
4420,1,0,25,0,-25
4421,1,1,382,2710,2328
4422,1,1,479,1471,992
4423,1,0,2,0,-2
4424,0,0,2,0,-2
4425,0,0,204,0,-204
4426,1,0,14,0,-14
4427,0,0,24,0,-24
4428,1,0,58,0,-58
4429,1,1,926,1648,722
4430,1,0,6,0,-6
4431,0,0,1,0,-1
4432,1,0,40,0,-40
4433,1,1,171,1256,1085
4434,1,0,61,0,-61
4435,1,1,207,1634,1427
4436,1,1,234,1539,1305
4437,0,0,16,0,-16
4438,1,0,39,0,-39
4439,1,1,346,2498,2152
4440,1,0,102,0,-102
4441,0,0,45,0,-45
4442,1,0,1,0,-1
4443,0,0,79,0,-79
4444,1,1,151,2382,2231
4445,1,1,2483,1805,-678
4446,0,0,33,0,-33
4447,0,0,25,0,-25
4448,1,0,90,0,-90
4449,1,0,113,0,-113
4450,0,0,63,0,-63
4451,1,1,503,1348,845
4452,0,0,39,0,-39
4453,0,0,37,0,-37
4454,1,0,169,0,-169
4455,1,0,191,0,-191
4456,1,0,5,0,-5
4457,1,0,54,0,-54
4458,0,0,158,0,-158
4459,1,0,8,0,-8
4460,1,1,163,1344,1181
4461,1,0,30,0,-30
4462,0,0,31,0,-31
4463,1,0,101,0,-101
4464,1,1,234,1331,1097
4465,0,0,80,0,-80
4466,1,1,509,2308,1799
4467,0,0,18,0,-18
4468,0,0,2,0,-2
4469,1,0,120,0,-120
4470,1,0,59,0,-59
4471,1,0,7,0,-7
4472,0,0,21,0,-21
4473,1,0,58,0,-58
4474,0,0,9,0,-9
4475,0,0,65,0,-65
4476,0,0,15,0,-15
4477,1,1,693,1279,586
4478,1,1,914,1941,1027
4479,1,0,65,0,-65
4480,0,0,1,0,-1
4481,0,0,8,0,-8
4482,0,0,19,0,-19
4483,0,0,127,0,-127
4484,1,1,67,1567,1500
4485,1,0,17,0,-17
4486,1,0,2,0,-2
4487,0,0,46,0,-46
4488,1,0,12,0,-12
4489,0,0,64,0,-64
4490,0,0,7,0,-7
4491,1,0,82,0,-82
4492,1,0,47,0,-47
4493,0,0,36,0,-36
4494,0,0,11,0,-11
4495,1,0,37,0,-37
4496,0,0,10,0,-10
4497,1,1,639,1715,1076
4498,1,1,575,1967,1392
4499,1,1,643,1632,989
4500,1,1,158,1374,1216
4501,0,0,18,0,-18
4502,0,0,122,0,-122
4503,0,0,10,0,-10
4504,1,0,13,0,-13
4505,1,1,32,1268,1236
4506,1,1,997,1435,438
4507,1,1,457,1524,1067
4508,0,0,48,0,-48
4509,0,0,4,0,-4
4510,1,0,122,0,-122
4511,1,1,219,1793,1574
4512,1,1,676,1301,625
4513,0,0,60,0,-60
4514,1,0,24,0,-24
4515,0,0,78,0,-78
4516,1,0,30,0,-30
4517,1,1,1579,1222,-357
4518,1,1,836,1369,533
4519,0,0,34,0,-34
4520,1,1,372,1613,1241
4521,0,0,63,0,-63
4522,1,0,75,0,-75
4523,1,1,125,1424,1299
4524,1,1,124,1267,1143
4525,1,0,53,0,-53
4526,0,0,65,0,-65
4527,1,1,325,1316,991
4528,1,1,1802,1326,-476
4529,1,0,52,0,-52
4530,1,0,71,0,-71
4531,1,0,3,0,-3
4532,1,1,468,1450,982
4533,0,0,64,0,-64
4534,0,0,273,0,-273
4535,0,0,18,0,-18
4536,0,0,49,0,-49
4537,0,0,27,0,-27
4538,0,0,77,0,-77
4539,1,1,319,1965,1646
4540,1,0,7,0,-7
4541,1,0,153,0,-153
4542,0,0,32,0,-32
4543,0,0,70,0,-70
4544,0,0,4,0,-4
4545,1,1,1010,1404,394
4546,0,0,128,0,-128
4547,1,1,425,1285,860
4548,1,0,6,0,-6
4549,1,1,1276,1369,93
4550,0,0,273,0,-273
4551,1,1,402,1322,920
4552,1,1,635,1672,1037
4553,1,1,250,1419,1169
4554,1,1,121,1209,1088
4555,1,1,623,1898,1275
4556,1,1,511,1376,865
4557,0,0,21,0,-21
4558,1,1,110,2044,1934
4559,0,0,159,0,-159
4560,1,0,84,0,-84
4561,0,0,7,0,-7
4562,0,0,13,0,-13
4563,0,0,43,0,-43
4564,1,0,81,0,-81
4565,1,0,7,0,-7
4566,1,1,1232,1457,225
4567,0,0,152,0,-152
4568,1,0,13,0,-13
4569,0,0,200,0,-200
4570,1,0,47,0,-47
4571,1,1,123,1243,1120
4572,1,0,27,0,-27
4573,0,0,66,0,-66
4574,1,1,2301,1338,-963
4575,1,0,29,0,-29
4576,1,0,0,0,0
4577,1,0,3,0,-3
4578,0,0,19,0,-19
4579,0,0,18,0,-18
4580,1,0,33,0,-33
4581,0,0,71,0,-71
4582,1,1,178,1283,1105
4583,0,0,54,0,-54
4584,1,0,16,0,-16
4585,1,1,174,1295,1121
4586,1,1,621,1344,723
4587,0,0,81,0,-81
4588,1,1,2197,1560,-637
4589,1,0,1,0,-1
4590,1,1,880,1213,333
4591,1,1,304,1215,911
4592,0,0,17,0,-17
4593,1,1,620,1405,785
4594,0,0,7,0,-7
4595,0,0,98,0,-98
4596,1,1,534,1852,1318
4597,1,0,14,0,-14
4598,0,0,71,0,-71
4599,1,0,132,0,-132
4600,1,1,117,1358,1241
4601,1,1,1225,2965,1740
4602,0,0,2,0,-2
4603,1,1,462,1619,1157
4604,0,0,26,0,-26
4605,1,0,59,0,-59
4606,1,0,82,0,-82
4607,1,0,0,0,0
4608,1,1,749,1473,724
4609,0,0,1,0,-1
4610,1,1,194,1206,1012
4611,1,0,23,0,-23
4612,0,0,3,0,-3
4613,1,1,186,1219,1033
4614,0,0,13,0,-13
4615,1,1,584,1413,829
4616,1,1,607,1274,667
4617,1,1,257,1328,1071
4618,1,1,751,1206,455
4619,0,0,13,0,-13
4620,0,0,18,0,-18
4621,0,0,29,0,-29
4622,0,0,80,0,-80
4623,1,1,754,1213,459
4624,0,0,0,0,0
4625,1,0,160,0,-160
4626,1,0,88,0,-88
4627,0,0,46,0,-46
4628,1,0,27,0,-27
4629,1,0,75,0,-75
4630,1,0,0,0,0
4631,1,0,57,0,-57
4632,0,0,138,0,-138
4633,0,0,92,0,-92
4634,1,0,67,0,-67
4635,1,1,371,1422,1051
4636,0,0,15,0,-15
4637,1,0,33,0,-33
4638,1,1,226,1213,987
4639,0,0,8,0,-8
4640,1,0,40,0,-40
4641,0,0,4,0,-4
4642,1,1,398,1210,812
4643,0,0,81,0,-81
4644,1,0,36,0,-36
4645,1,1,575,1328,753
4646,1,0,4,0,-4
4647,0,0,75,0,-75
4648,1,1,489,1204,715
4649,1,1,851,1200,349
4650,1,1,978,1705,727
4651,0,0,75,0,-75
4652,1,0,27,0,-27
4653,1,1,287,1214,927
4654,0,0,0,0,0
4655,1,1,2158,2206,48
4656,1,1,687,1438,751
4657,0,0,0,0,0
4658,1,0,21,0,-21
4659,0,0,37,0,-37
4660,1,1,139,1417,1278
4661,0,0,48,0,-48
4662,0,0,74,0,-74
4663,1,1,1262,1636,374
4664,1,0,29,0,-29
4665,0,0,58,0,-58
4666,1,0,25,0,-25
4667,0,0,17,0,-17
4668,1,1,143,1544,1401
4669,0,0,69,0,-69
4670,1,1,560,1236,676
4671,1,1,423,1731,1308
4672,1,1,224,2063,1839
4673,0,0,17,0,-17
4674,1,1,1115,1733,618
4675,1,1,143,1850,1707
4676,0,0,49,0,-49
4677,1,1,275,1887,1612
4678,1,0,53,0,-53
4679,1,0,86,0,-86
4680,0,0,16,0,-16
4681,1,1,1673,1729,56
4682,1,0,0,0,0
4683,0,0,10,0,-10
4684,0,0,145,0,-145
4685,1,1,482,2002,1520
4686,1,1,232,1981,1749
4687,0,0,68,0,-68
4688,1,1,35,1250,1215
4689,1,0,122,0,-122
4690,0,0,12,0,-12
4691,0,0,48,0,-48
4692,0,0,75,0,-75
4693,1,0,10,0,-10
4694,0,0,91,0,-91
4695,0,0,14,0,-14
4696,0,0,14,0,-14
4697,1,0,44,0,-44
4698,0,0,1,0,-1
4699,1,1,288,2004,1716
4700,1,1,1827,1797,-30
4701,0,0,45,0,-45
4702,0,0,67,0,-67
4703,0,0,63,0,-63
4704,0,0,45,0,-45
4705,1,1,1095,1379,284
4706,1,0,17,0,-17
4707,0,0,6,0,-6
4708,1,1,150,1450,1300
4709,0,0,0,0,0
4710,0,0,155,0,-155
4711,1,1,791,1799,1008
4712,1,0,0,0,0
4713,1,1,702,1391,689
4714,1,0,7,0,-7
4715,1,1,446,1215,769
4716,0,0,52,0,-52
4717,1,0,9,0,-9
4718,1,0,39,0,-39
4719,0,0,155,0,-155
4720,0,0,181,0,-181
4721,1,0,32,0,-32
4722,0,0,5,0,-5
4723,1,1,533,1351,818
4724,0,0,233,0,-233
4725,1,1,272,1449,1177
4726,0,0,16,0,-16
4727,1,0,55,0,-55
4728,1,0,80,0,-80
4729,1,1,138,2370,2232
4730,0,0,44,0,-44
4731,1,1,668,1768,1100
4732,1,1,818,1736,918
4733,0,0,81,0,-81
4734,1,1,14,1279,1265
4735,0,0,149,0,-149
4736,1,1,919,1252,333
4737,1,0,126,0,-126
4738,1,0,40,0,-40
4739,0,0,101,0,-101
4740,1,0,38,0,-38
4741,1,0,17,0,-17
4742,0,0,23,0,-23
4743,1,0,99,0,-99
4744,1,0,43,0,-43
4745,1,0,93,0,-93
4746,1,1,362,1309,947
4747,0,0,76,0,-76
4748,1,1,199,1210,1011
4749,0,0,146,0,-146
4750,1,0,49,0,-49
4751,0,0,221,0,-221
4752,1,1,41,1346,1305
4753,1,0,66,0,-66
4754,1,0,8,0,-8
4755,1,1,151,1260,1109
4756,0,0,161,0,-161
4757,0,0,56,0,-56
4758,1,1,1628,3887,2259
4759,1,1,129,1420,1291
4760,1,1,1389,1493,104
4761,1,0,84,0,-84
4762,1,1,484,1374,890
4763,1,0,40,0,-40
4764,1,0,3,0,-3
4765,1,0,33,0,-33
4766,0,0,4,0,-4
4767,0,0,46,0,-46
4768,1,1,1778,1449,-329
4769,0,0,33,0,-33
4770,1,0,90,0,-90
4771,1,0,1,0,-1
4772,0,0,38,0,-38
4773,1,1,172,2625,2453
4774,0,0,65,0,-65
4775,1,0,74,0,-74
4776,1,1,48,1838,1790
4777,0,0,101,0,-101
4778,0,0,66,0,-66
4779,1,0,25,0,-25
4780,0,0,114,0,-114
4781,0,0,16,0,-16
4782,1,1,989,1607,618
4783,0,0,50,0,-50
4784,0,0,19,0,-19
4785,1,0,20,0,-20
4786,1,0,23,0,-23
4787,0,0,52,0,-52
4788,0,0,62,0,-62
4789,0,0,47,0,-47
4790,1,0,15,0,-15
4791,1,0,5,0,-5
4792,0,0,55,0,-55
4793,1,0,11,0,-11
4794,1,1,330,1406,1076
4795,1,0,3,0,-3
4796,1,0,3,0,-3
4797,1,1,408,1221,813
4798,0,0,66,0,-66
4799,0,0,31,0,-31
4800,1,0,33,0,-33
4801,1,0,3,0,-3
4802,1,0,10,0,-10
4803,1,0,113,0,-113
4804,1,1,376,1261,885
4805,0,0,51,0,-51
4806,1,1,958,2514,1556
4807,1,0,0,0,0
4808,1,1,147,1367,1220
4809,1,1,475,1966,1491
4810,1,0,226,0,-226
4811,1,1,217,1362,1145
4812,1,1,1716,2573,857
4813,1,1,67,1363,1296
4814,0,0,13,0,-13
4815,0,0,13,0,-13
4816,0,0,21,0,-21
4817,0,0,26,0,-26
4818,1,1,815,1302,487
4819,0,0,56,0,-56
4820,1,0,125,0,-125
4821,0,0,117,0,-117
4822,0,0,15,0,-15
4823,0,0,11,0,-11
4824,0,0,31,0,-31
4825,1,0,11,0,-11
4826,1,1,1616,1364,-252
4827,1,1,2212,1262,-950
4828,1,1,89,1231,1142
4829,1,0,40,0,-40
4830,0,0,12,0,-12
4831,1,1,1637,1403,-234
4832,1,0,105,0,-105
4833,0,0,104,0,-104
4834,0,0,9,0,-9
4835,0,0,205,0,-205
4836,1,1,171,1630,1459
4837,1,0,20,0,-20
4838,0,0,23,0,-23
4839,1,0,19,0,-19
4840,1,1,253,3267,3014
4841,0,0,34,0,-34
4842,1,1,3305,1361,-1944
4843,0,0,35,0,-35
4844,0,0,107,0,-107
4845,1,1,605,1413,808
4846,1,0,118,0,-118
4847,0,0,19,0,-19
4848,0,0,26,0,-26
4849,1,1,873,1859,986
4850,0,0,61,0,-61
4851,0,0,13,0,-13
4852,1,0,4,0,-4
4853,0,0,73,0,-73
4854,1,0,17,0,-17
4855,0,0,8,0,-8
4856,1,0,32,0,-32
4857,1,1,99,1370,1271
4858,1,0,1,0,-1
4859,1,0,188,0,-188
4860,1,1,291,1284,993
4861,1,1,489,1440,951
4862,0,0,78,0,-78
4863,1,0,40,0,-40
4864,1,1,255,1249,994
4865,1,0,97,0,-97
4866,0,0,9,0,-9
4867,1,1,1220,1885,665
4868,0,0,10,0,-10
4869,0,0,77,0,-77
4870,1,0,13,0,-13
4871,1,1,311,1235,924
4872,1,0,70,0,-70
4873,0,0,90,0,-90
4874,1,1,139,1493,1354
4875,1,0,3,0,-3
4876,1,1,213,1436,1223
4877,0,0,38,0,-38
4878,0,0,58,0,-58
4879,0,0,0,0,0
4880,1,0,87,0,-87
4881,1,0,64,0,-64
4882,0,0,18,0,-18
4883,1,0,53,0,-53
4884,0,0,168,0,-168
4885,1,0,7,0,-7
4886,0,0,33,0,-33
4887,0,0,19,0,-19
4888,0,0,71,0,-71
4889,0,0,1,0,-1
4890,1,0,3,0,-3
4891,1,1,770,1268,498
4892,0,0,11,0,-11
4893,1,1,779,1212,433
4894,0,0,49,0,-49
4895,1,1,1584,1249,-335
4896,0,0,44,0,-44
4897,0,0,69,0,-69
4898,0,0,138,0,-138
4899,1,1,72,1362,1290
4900,0,0,84,0,-84
4901,0,0,120,0,-120
4902,1,1,435,1664,1229
4903,0,0,5,0,-5
4904,1,0,19,0,-19
4905,1,1,401,1251,850
4906,1,0,27,0,-27
4907,0,0,5,0,-5
4908,0,0,19,0,-19
4909,0,0,69,0,-69
4910,1,0,49,0,-49
4911,1,0,15,0,-15
4912,1,1,559,1386,827
4913,0,0,62,0,-62
4914,1,1,1818,1919,101
4915,0,0,76,0,-76
4916,1,1,255,1321,1066
4917,0,0,17,0,-17
4918,1,1,257,1353,1096
4919,1,1,237,2118,1881
4920,0,0,3,0,-3
4921,0,0,163,0,-163
4922,0,0,25,0,-25
4923,0,0,24,0,-24
4924,0,0,8,0,-8
4925,1,1,435,1521,1086
4926,1,0,62,0,-62
4927,1,1,88,1382,1294
4928,1,0,14,0,-14
4929,1,1,366,1750,1384
4930,0,0,3,0,-3
4931,0,0,19,0,-19
4932,1,0,75,0,-75
4933,0,0,4,0,-4
4934,1,0,101,0,-101
4935,0,0,14,0,-14
4936,1,1,450,1355,905
4937,1,1,690,1386,696
4938,0,0,73,0,-73
4939,1,0,6,0,-6
4940,1,1,129,1250,1121
4941,1,0,291,0,-291
4942,0,0,15,0,-15
4943,0,0,30,0,-30
4944,1,1,128,1876,1748
4945,1,0,5,0,-5
4946,1,0,125,0,-125
4947,1,1,915,1205,290
4948,0,0,42,0,-42
4949,0,0,84,0,-84
4950,0,0,24,0,-24
4951,0,0,7,0,-7
4952,1,0,50,0,-50
4953,0,0,2,0,-2
4954,1,0,19,0,-19
4955,1,0,27,0,-27
4956,1,0,31,0,-31
4957,1,1,421,1309,888
4958,1,0,20,0,-20
4959,0,0,40,0,-40
4960,1,1,332,1213,881
4961,0,0,8,0,-8
4962,0,0,59,0,-59
4963,0,0,37,0,-37
4964,0,0,16,0,-16
4965,1,0,9,0,-9
4966,1,0,112,0,-112
4967,1,1,454,1364,910
4968,1,1,569,1402,833
4969,0,0,21,0,-21
4970,1,0,84,0,-84
4971,0,0,96,0,-96
4972,1,0,48,0,-48
4973,0,0,38,0,-38
4974,0,0,121,0,-121
4975,0,0,63,0,-63
4976,1,1,1104,1277,173
