ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
413,36,25914.089937397843,0.06222693981177956,0,29,0,0,-29
414,18,22349.102960302458,0.02886453396351698,0,13,0,0,-13
415,57,23265.623759050613,0.28187610889120335,0,7,0,0,-7
416,59,25455.312290413312,0.0970338971044762,0,72,0,0,-72
417,18,33918.525259845956,0.0018927644441715864,1,229,5856,1345,6972
418,63,21698.01672895254,0.031083719181364378,1,723,5258,1774,6309
419,55,22692.923736470897,0.1723278203239969,1,348,13887,1349,14888
420,47,24433.914732855937,0.019392484798041253,1,97,7194,2113,9210
421,18,20888.469554001036,0.10121203557745914,0,6,0,0,-6
422,32,37473.281243023244,0.3502778169832649,1,114,5981,1571,7438
423,69,57096.14608865352,0.050203898580888175,1,288,9797,1872,11381
424,39,44239.90498226281,0.177650098188992,0,2,0,0,-2
425,49,38810.83155050001,0.05700303855525385,1,576,10415,1758,11597
426,60,22831.92443802126,0.2991357370756311,0,45,0,0,-45
427,37,27070.482461321622,0.1782998884461329,0,23,0,0,-23
428,19,52445.86205052635,0.3767874969194732,0,178,0,0,-178
429,37,40175.82823615974,0.006064501235778752,1,736,5729,1408,6401
430,18,21633.390994926624,0.09760306962471782,1,721,56273,1358,56910
431,56,33631.12013311075,0.13087505662048698,1,642,8685,1630,9673
432,50,22907.13206404367,0.02622330398872315,1,556,6910,1398,7752
433,35,31632.454705059175,0.07256190096468189,1,31,6270,2759,8998
434,29,20500.35107073073,0.11207349632037023,1,453,6279,1983,7809
435,71,24276.56349346545,0.031032822761837137,1,1560,7200,2406,8046
436,21,20853.214061163675,0.21702650950663907,0,260,0,0,-260
437,23,28650.90227004884,0.017358135149911257,1,192,5783,1858,7449
438,63,24221.972390814877,0.20522789872383124,1,98,6973,1537,8412
439,50,52096.66585275068,0.18998563124092793,1,333,6599,1660,7926
440,39,20033.02927473442,0.03944003373569968,1,702,5734,1695,6727
441,56,37490.406145046654,0.4224958443793112,0,96,0,0,-96
442,42,25735.63768548805,0.03516327893969215,1,356,6812,1363,7819
443,39,69040.99630613472,0.05006012070988608,1,474,6497,1617,7640
444,19,20985.83125540957,0.05269580796983323,0,4,0,0,-4
445,34,59888.92443498654,0.07857497700907945,1,179,216376,3473,219670
446,68,25011.949283180922,0.032486446058466886,1,788,8872,2303,10387
447,19,20157.149143212195,0.081527987811242,1,193,5306,2047,7160
448,27,20440.57298291614,0.28847377860931334,1,488,5385,1540,6437
449,23,25057.034162644784,0.1896121818760409,0,75,0,0,-75
450,33,22549.31939227267,0.059206821987748556,0,57,0,0,-57
451,52,26210.446504180232,0.13821649373068878,0,10,0,0,-10
452,27,28828.949684693733,0.1672380472124922,0,31,0,0,-31
453,70,23744.6520178417,0.14061458421914644,1,233,12794,1504,14065
454,54,28887.874895443852,0.5538140462197971,0,60,0,0,-60
455,35,35942.096676493944,0.03380008694328704,1,615,18577,1389,19351
456,30,22474.73063868401,0.04027485171962066,1,376,9108,1781,10513
457,29,154914.40701923554,0.07113073470705815,1,126,8221,1397,9492
458,60,26343.357995297207,0.24266456694891206,0,9,0,0,-9
459,48,21733.641913929565,0.03325132555411365,1,184,5875,2169,7860
460,23,24805.491888819433,0.03711331271988264,1,155,11739,2590,14174
461,22,20086.85359429499,0.03860402719444495,1,862,5991,1482,6611
462,57,27582.037859995824,0.004012921664752815,1,306,7262,1980,8936
463,20,20462.285832856986,0.12720749764835798,0,8,0,0,-8
464,52,33571.047115910544,0.026594317585925766,1,751,9822,1697,10768
465,50,22272.822292621357,0.11698362708489403,1,577,6731,1502,7656
466,23,24142.311286362,0.08558173886933818,1,423,5815,1856,7248
467,61,31497.056130927747,0.21715209200698923,1,342,15470,1545,16673
468,51,41991.54889077298,0.149580533470775,1,88,5544,1492,6948
469,46,26174.478961490535,0.017699879713148875,1,893,5983,1861,6951
470,63,20853.14423753901,0.029277444381995546,1,291,16609,1461,17779
471,58,37345.05468952128,0.2136624976960178,0,15,0,0,-15
472,74,20480.57172888597,0.05355484303406402,1,379,8446,1466,9533
473,28,20031.102542836707,0.02183695557855356,0,85,0,0,-85
474,29,20370.978815609527,0.15279665845414842,1,192,9763,2658,12229
475,59,35845.3698806809,0.33045972516118133,0,48,0,0,-48
476,18,24709.874774015032,0.1740254908309494,0,51,0,0,-51
477,26,28200.684593652746,0.09560089148316213,1,258,5856,1401,6999
478,45,30743.552510169793,0.18485448233246898,1,253,9718,2588,12053
479,33,23572.104082594706,0.12900102487089107,0,2,0,0,-2
480,45,35800.999374540486,0.1327616751446902,0,28,0,0,-28
481,25,26454.00369473806,0.10256566443093552,1,205,10138,2049,11982
482,41,29461.84116256624,0.08962487667965471,1,210,6522,1715,8027
483,23,49861.208610975984,0.19858425426642123,1,1130,9019,3389,11278
484,36,21197.176173519598,0.0994856183192814,1,203,24309,1877,25983
485,26,23178.596884671788,0.004965499907815394,1,12,7801,1755,9544
486,18,22991.087231451707,0.16916935169039293,1,119,8380,2963,11224
487,42,48116.96282998948,0.099600129259006,0,43,0,0,-43
488,40,20021.984971805265,0.07060689095279488,1,53,5722,2273,7942
489,25,22017.314188643326,0.0020023551351879727,1,238,7505,2379,9646
490,26,20344.658835807597,0.07764112220162646,1,677,9892,1588,10803
491,20,25474.352146829435,0.012078185854619252,1,477,23166,2455,25144
492,65,38150.596653813875,0.0817089626768602,0,44,0,0,-44
493,26,22503.09396576613,0.28802039094340043,1,76,7822,2262,10008
494,29,25370.326492317647,0.17997512070432922,1,195,5759,1472,7036
495,58,24553.265673436075,0.19191509676305338,1,388,16527,1345,17484
496,20,29104.706485649356,0.10816258647400898,0,16,0,0,-16
497,69,43319.90837005681,0.31649161802543485,0,21,0,0,-21
498,25,24462.431097072298,0.04371569032241373,1,137,5595,1423,6881
499,44,22014.684561960912,0.1307646301234534,1,1466,8872,1396,8802
500,50,20997.63563239509,0.05637228774209118,1,2450,6205,1510,5265
501,58,45730.41357975605,0.15808919002364616,0,8,0,0,-8
502,42,26811.234509997143,0.12733044838310326,1,417,7242,1790,8615
503,21,56428.08038976251,0.14246294433407572,1,405,6564,1611,7770
504,19,23217.208849825216,0.024774363886778613,0,147,0,0,-147
505,50,37148.50329096372,0.07590625165967717,0,18,0,0,-18
506,23,23761.098823279335,0.032896464693345444,1,408,7021,9665,16278
507,69,20397.445396725463,0.051074197823362054,0,199,0,0,-199
508,40,21902.924197498076,0.06779977487318388,1,306,7484,2527,9705
509,19,23704.30533875225,0.06963468990369501,1,156,9256,1789,10889
510,60,26773.4482910887,0.4435492323664558,0,10,0,0,-10
511,34,38628.18575395725,0.07896736158057355,1,86,5759,3492,9165
512,63,28841.02768097095,0.12852933106374748,1,895,6961,1409,7475
513,71,25977.465851953744,0.39481112378284305,0,53,0,0,-53
514,30,23197.076685739816,0.2642027455928154,1,673,8960,1601,9888
515,29,24090.028565878165,0.029055513671556527,0,80,0,0,-80
516,33,25178.02241662728,0.21599923192104306,0,20,0,0,-20
517,30,23413.24194795652,0.023687617262746288,1,215,5521,1411,6717
518,35,20814.118051231897,0.031677370768103216,1,377,5421,1695,6739
519,19,49273.26088770974,0.0652993402290699,1,2881,7389,3183,7691
520,22,21698.12616940534,0.0670158843645439,1,285,5889,2440,8044
521,38,34104.99193184388,0.07498507881325084,1,82,5934,1362,7214
522,19,20711.81034191515,0.13193498659747663,1,137,7490,2159,9512
523,60,28906.18066317432,0.051274279086423645,0,29,0,0,-29
524,61,24825.42881504579,0.31722771827330504,0,91,0,0,-91
525,33,45134.730671828336,0.06074856469295389,1,364,20782,1517,21935
526,29,142543.33869533427,0.006572660571486332,1,811,10329,1992,11510
527,70,23625.952380861516,0.0972389074192662,0,66,0,0,-66
528,24,39695.30608533631,0.017714401825820306,1,461,7693,1375,8607
529,18,27401.173861075913,0.2707075697822064,1,170,8491,4155,12476
530,45,25046.40158903367,0.08788450033920293,1,274,7764,1389,8879
531,70,24599.787716814633,0.4331491190543703,0,14,0,0,-14
532,27,25212.97889643726,0.09525679927964031,1,84,6293,1344,7553
533,47,23128.426125266302,0.06559236459628238,0,61,0,0,-61
534,32,23601.551191377603,0.1064286183006191,1,214,9053,3025,11864
535,22,20437.055590274034,0.13338316442898893,0,8,0,0,-8
536,39,20465.395439266813,0.25712283144856407,1,690,10349,1753,11412
537,44,27915.27375186582,0.262825453125267,1,3766,9274,1453,6961
538,46,25958.28633029019,0.004622477488306316,1,257,7433,1513,8689
539,38,20226.40243924027,0.11626723877048391,0,26,0,0,-26
540,22,21767.437592860373,0.0874322886765223,1,422,34325,2310,36213
541,27,23273.810129250294,0.0934723392469912,1,83,6090,1550,7557
542,18,20319.758360943633,0.17198028867246115,1,981,6816,1382,7217
543,29,20603.98450756652,0.02453970706632257,0,26,0,0,-26
544,51,22302.67539314413,0.08324769150564722,0,13,0,0,-13
545,27,27451.910098707547,0.12623109982067124,1,95,6040,2836,8781
546,35,23142.233578603125,0.22182780633361598,1,624,7342,1581,8299
547,21,31262.239552735144,0.1391915675912045,0,63,0,0,-63
548,53,27796.357897100625,0.08472242843448749,0,144,0,0,-144
549,62,20702.61423360709,0.04687206567464513,1,526,6266,1929,7669
550,26,22166.749400140037,0.17416869084106215,1,211,29833,1895,31517
551,25,22637.49271812741,0.08282227922677028,1,119,12283,1576,13740
552,52,26946.227392024375,0.09668244684945504,0,17,0,0,-17
553,25,26627.50368279671,0.2012316917119655,0,8,0,0,-8
554,18,30366.68776160373,0.023145156201056023,1,871,22638,1615,23382
555,21,26392.973904366132,0.07854859554771758,1,910,6707,2817,8614
556,50,26412.57983093252,0.2741616974668454,1,174,5529,1471,6826
557,32,21899.52393595647,0.08879719880913832,0,6,0,0,-6
558,67,22049.42436335241,0.06366977563738985,1,221,15019,1714,16512
559,32,21541.29835351949,0.011434399747421322,1,551,13439,1513,14401
560,56,21498.2040611317,0.18562197998677415,1,276,21222,3442,24388
561,25,21806.61610630899,0.30989190633358665,1,357,12045,1543,13231
562,28,49066.004245277705,0.046397674200994346,1,282,6821,1644,8183
563,63,26075.46251541468,0.10009989286989852,1,384,6708,1594,7918
564,74,21758.034041077466,0.014603001348897556,1,467,9015,2750,11298
565,32,30506.38228345239,0.04912972218008231,1,822,11589,1349,12116
566,50,24670.349728470923,0.3036556102267648,1,492,6054,1440,7002
567,40,38747.24239021787,0.022248735975238177,1,281,7697,1762,9178
568,54,21098.06958829633,0.0784963839835955,0,121,0,0,-121
569,52,31580.561098714614,0.2057934209714077,0,35,0,0,-35
570,48,21122.89859748082,0.1568396166768896,1,50,10445,3099,13494
571,25,31943.045342083726,0.026132660774004463,0,34,0,0,-34
572,34,24689.662716264138,0.14827985161809526,1,278,11926,1393,13041
573,42,33543.94179091368,0.07144956430639689,0,112,0,0,-112
574,54,130562.71198483174,0.03183841569124407,1,286,12132,2008,13854
575,25,22303.94351014882,0.09325620982609442,1,503,5765,2102,7364
576,18,20426.804884705634,0.018216688121372712,1,1639,5364,3321,7046
577,43,25347.81285233117,0.07341628459855379,1,178,5597,1407,6826
578,52,26327.969727186766,0.13857891688264168,1,1060,7026,1494,7460
579,22,21499.039956538596,0.051747756763483234,1,540,18747,1457,19664
580,30,25289.39071151531,0.15522576822960366,1,319,5987,2806,8474
581,56,20404.00162582957,0.022476704861007675,1,173,5509,1607,6943
582,18,23632.593004949234,0.014432776468155713,0,9,0,0,-9
583,25,30119.507181237113,0.014540039262354641,1,399,6532,1898,8031
584,27,31410.27285857484,0.08128372504069153,0,73,0,0,-73
585,61,101515.69138327091,0.21669224659229344,0,14,0,0,-14
586,66,36683.79160648611,0.22087584203102414,1,1671,7949,1371,7649
587,34,20766.186672505955,0.14995413153916232,0,30,0,0,-30
588,46,33605.68151351009,0.07135562882435632,1,38,10465,1692,12119
589,35,20197.500746077025,0.11315476506625133,0,116,0,0,-116
590,69,20625.87941203103,0.010980653347633155,0,8,0,0,-8
591,34,24171.981301894684,0.06901700864614464,1,129,14564,3692,18127
592,64,32802.8148175943,0.03110612877691604,1,386,6771,1759,8144
593,36,20946.00263368233,0.06635531315937686,1,63,6064,1407,7408
594,19,20403.198312288965,0.3274021218763281,1,26,8975,1405,10354
595,22,30045.697771148945,0.18213448011667238,0,10,0,0,-10
596,67,28458.664949928563,0.2620903023032896,1,333,8873,1600,10140
597,50,27071.02760030339,0.07639901466294638,0,39,0,0,-39
598,69,20436.491957066737,0.04967386450420205,1,33,16787,1414,18168
599,49,21242.64790328518,0.05639462502967972,1,835,11534,1786,12485
600,28,21760.136805377068,0.0031154735412434608,1,733,8999,2140,10406
601,21,21757.329586581738,0.043533208849984614,0,92,0,0,-92
602,22,20683.308834959324,0.6251227381466992,0,59,0,0,-59
603,69,52721.9588634145,0.13249905214443217,1,122,5583,1411,6872
604,38,32564.922419195056,0.10420430834513833,0,20,0,0,-20
605,24,20055.80733952943,0.13556313476673457,1,574,7079,1513,8018
606,55,21471.794628483516,0.06708365061742097,1,883,5886,1655,6658
607,41,22685.94588005285,0.03800264521835587,1,208,8130,1905,9827
608,34,41391.07053563901,0.15477808205835436,1,1303,12155,1778,12630
609,58,31055.22457176674,0.21006181151503367,1,842,7656,1672,8486
610,37,29805.801224632407,0.08701976153335808,1,1547,5938,1382,5773
611,25,31697.788988749682,0.21501816408222207,1,349,5485,1469,6605
612,73,41342.40835103976,0.006433343432330323,1,626,5820,1607,6801
613,47,24512.614663918837,0.028699774949318108,1,91,6009,2756,8674
614,23,70137.0860215966,0.1562552988127642,0,49,0,0,-49
615,23,32472.114925084054,0.02697362059977306,1,370,6368,1677,7675
616,59,20701.361964786618,0.14283078173697916,1,284,10604,1340,11660
617,71,25595.187020311903,0.032015224920117984,1,817,9930,1778,10891
618,38,25252.478181741055,0.1804954169935078,0,69,0,0,-69
619,50,29427.753487569502,0.08292088857545421,1,515,6643,4583,10711
620,21,29596.843356696227,0.11452818884947652,1,2093,13081,3914,14902
621,48,25342.3372072211,0.33192085835786483,0,3,0,0,-3
622,22,23628.562075737413,0.04044127919740492,1,359,7382,1594,8617
623,74,20877.91690282746,0.11219686641502742,1,994,8637,1394,9037
624,48,20161.95036729334,0.1816432071361929,0,25,0,0,-25
625,39,29657.07504636356,0.030155703852062503,1,932,7733,1486,8287
626,38,34220.62189087679,0.023933531418393977,1,107,12003,1568,13464
627,64,35312.14074565024,0.2031197771050812,1,352,7859,2320,9827
628,63,21457.809316125004,0.18620418307873776,1,180,9268,1572,10660
629,30,20945.333804520298,0.2193922622981951,0,50,0,0,-50
630,53,26605.456578535668,0.0066792937263454085,1,152,10185,1656,11689
631,28,25602.309911650656,0.17954805069769225,1,455,6048,1474,7067
632,47,20724.740573812865,0.19984549251481182,0,22,0,0,-22
633,52,41384.18418004097,0.1080305456819638,1,1396,7922,1399,7925
634,24,28256.59065146589,0.05711405183572873,1,986,5788,1461,6263
635,70,21728.372308500107,0.055263552936379474,1,135,8691,1364,9920
636,36,21897.621137875038,0.09849330092334543,1,99,5783,3532,9216
637,34,23950.100250627507,0.016579532585695188,1,325,5963,2706,8344
638,60,22885.001601290645,0.06931054593342326,1,241,5275,1403,6437
639,33,22938.33077195938,0.10131886907691584,0,2,0,0,-2
640,26,47254.26744638998,0.02926796108130078,0,164,0,0,-164
641,38,26991.246361046888,0.04859975231776335,1,290,15681,2188,17579
642,65,24922.838313693494,0.1921365133616603,0,19,0,0,-19
643,49,24497.054372623505,0.3969967385704315,0,73,0,0,-73
644,61,30295.130911820575,0.06473286252354704,1,1583,17120,3530,19067
645,56,22046.759602241582,0.09322921774006702,1,615,5858,1645,6888
646,27,27537.7705161391,0.005354648225715936,0,7,0,0,-7
647,29,20010.618278549864,0.21097010665606672,1,240,7602,1720,9082
648,30,23481.79391994553,0.08581837533262676,1,603,6000,2009,7406
649,37,34059.83418273532,0.026585447017066437,1,170,6615,1553,7998
650,19,27644.086432657456,0.07076646438240816,1,710,38244,1887,39421
651,26,21412.85875313428,0.11252838003268054,0,13,0,0,-13
652,58,47413.043386152516,0.07426421797860429,1,172,5816,1914,7558
653,61,21894.32537153231,0.09954854236141139,1,593,5934,1751,7092
654,42,24448.13527283746,0.26712232349365517,0,10,0,0,-10
655,75,24123.116817717295,0.21829334052951996,0,19,0,0,-19
656,33,41311.6069761979,0.11000713065132714,1,57,5387,1492,6822
657,69,22133.06162553921,0.37600123344771147,1,216,9096,1522,10402
658,51,31973.059273874882,0.043499676069350415,0,74,0,0,-74
659,57,28451.04493094989,0.06400140897675466,1,608,8967,1848,10207
660,24,38229.001946210934,0.07132922555444982,0,54,0,0,-54
661,18,22935.971799865154,0.053419405430554845,1,769,20088,1485,20804
662,54,29517.507787065326,0.03895759395162527,1,120,24049,2371,26300
663,22,22337.037239133177,0.03286307691348914,1,1526,6077,1378,5929
664,18,23092.158492449045,0.42788166919905307,1,448,11372,1681,12605
665,38,33443.752020476655,0.5248921584829376,1,1046,5433,1836,6223
666,59,20121.18125308582,0.23477623851969637,0,15,0,0,-15
667,19,20185.37482347083,0.05826144011977975,1,218,8056,1660,9498
668,66,24098.590394842344,0.010419377443300435,1,629,5799,2019,7189
669,26,22635.731448400362,0.09197742433337687,0,146,0,0,-146
670,62,32657.43488663012,0.007967974870966297,1,834,19674,1598,20438
671,67,24546.306424911716,0.16348253555015832,1,371,8906,1413,9948
672,68,34371.86196148221,0.053900501504508605,1,705,7639,1559,8493
673,29,25561.454100042007,0.05233700417668102,0,9,0,0,-9
674,71,33294.55067861683,0.08656130805290911,1,860,7459,1458,8057
675,54,20071.72760649819,0.04288730280916944,0,20,0,0,-20
676,48,26279.382334030666,0.08963901192674668,0,17,0,0,-17
677,57,31385.49984411774,0.004015065313523786,1,813,5733,1461,6381
678,64,21609.159478207086,0.21870582748769346,1,375,9413,1590,10628
679,31,28628.454667081514,0.01877962509500004,0,103,0,0,-103
680,43,57613.70222546745,0.3952282210853036,1,1079,6075,1665,6661
681,25,30234.155575452252,0.0015791048255297956,1,856,7057,1426,7627
682,54,44487.0601025824,0.1289230019170561,1,1003,5708,1506,6211
683,18,44601.985770110114,0.2706361352642251,1,148,5409,1538,6799
684,36,45160.972698681464,0.1164856401702396,1,900,5338,2856,7294
685,19,29080.383120515082,0.26586841615867446,1,71,6011,2656,8596
686,32,30215.535408471133,0.06529882115713977,1,728,7302,2329,8903
687,23,31045.882247994996,0.1462008954525393,1,168,7163,1929,8924
688,21,24029.101538847164,0.08820714146358281,1,1079,8761,1749,9431
689,36,23799.73030618653,0.16858511534877085,1,154,6143,1617,7606
690,54,21475.236710918667,0.10430315961628173,1,104,5806,3217,8919
691,21,21720.368269577488,0.20121877240099334,0,33,0,0,-33
692,25,23676.19510595125,0.3094609570535554,1,655,5556,1752,6653
693,23,32809.139981504,0.19560531511757326,1,1886,14999,1539,14652
