ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
412,27,25223.121432647462,0.12588355948552327,1,356,9042,5877,14563
413,46,22814.521123812174,0.15701348718484934,1,143,7251,2471,9579
414,23,45915.86550283379,0.2181735099880175,1,550,5645,1481,6576
415,62,23506.8078873063,0.13179998493320144,1,320,6355,1454,7489
416,63,24147.812959652616,0.16119307104702996,1,440,6725,1399,7684
417,49,26064.944343516196,0.056295425570517296,1,665,14057,3184,16576
418,34,22754.60763487103,0.036815374813637426,1,1831,7457,1559,7185
419,18,26196.41592486995,0.09092806962467888,1,74,35053,1516,36495
420,62,22827.458994509896,0.2744390630893083,0,18,0,0,-18
421,62,30723.610611330572,0.02198465394320574,0,57,0,0,-57
422,43,24585.30406355312,0.28505612994611157,1,132,6697,1476,8041
423,47,25918.290468193158,0.23984393412326233,1,521,7038,1889,8406
424,45,23028.816428786424,0.027007301073561214,1,346,5505,1634,6793
425,63,20714.490903488022,0.014773004854733561,1,388,6380,1410,7402
426,72,20035.009823482098,0.08873460300696631,1,733,5709,2016,6992
427,19,22979.91977510047,0.1644099734523298,1,54,7161,3154,10261
428,19,25912.29402929512,0.004792744285635939,1,488,10561,3157,13230
429,20,22479.781933160622,0.12124071457729937,1,105,7496,1419,8810
430,40,25349.244938802836,0.1346831401165871,1,403,6703,3576,9876
431,57,23051.231465591994,0.24194193757751156,1,626,8894,1346,9614
432,24,22313.69316320332,0.06550754967001812,1,693,6857,1749,7913
433,35,34975.805238478984,0.07895868134379094,1,2915,6417,3084,6586
434,47,26609.77431552223,0.14786549147313147,1,383,6331,1658,7606
435,61,26565.949296882856,0.0520475667068972,1,494,6892,1686,8084
436,24,21595.424704735153,0.16605229222188989,1,562,10728,1354,11520
437,28,26183.057331341766,0.14518127133390143,1,309,5478,2822,7991
438,18,24101.14974122544,0.10301683647090813,1,188,15719,1419,16950
439,19,46405.49986826458,0.011251340976474764,1,607,7789,2134,9316
440,44,21430.13353702043,0.03221196939361956,1,66,5961,1455,7350
441,67,21232.14251226194,0.039462584940646556,1,706,7179,1565,8038
442,33,28203.524713286315,0.010375246995876549,1,1673,10781,1765,10873
443,33,28478.790848448538,0.010462996094054527,1,163,5475,1699,7011
444,26,21420.379716048767,0.07632039229493241,1,371,8835,1365,9829
445,52,20026.877328086954,0.2622110205969473,0,59,0,0,-59
446,30,20057.51905803176,0.2745223184459036,0,24,0,0,-24
447,21,48872.66637006121,0.138031986998414,0,25,0,0,-25
448,35,28338.555889117837,0.16148570329038392,0,19,0,0,-19
449,75,45685.97151151812,0.21745372437754829,1,626,8749,1599,9722
450,18,22813.959107339622,0.10677877859410517,1,585,5871,1696,6982
451,19,20036.28661415533,0.035533020157401264,1,468,6323,1537,7392
452,27,23028.356556574938,0.026217328925426105,0,119,0,0,-119
453,35,29817.819579044364,0.010744305933524741,1,968,6536,1355,6923
454,31,22719.09571015876,0.09171650761012924,1,290,7707,1547,8964
455,20,25046.640009796658,0.06210799162932528,1,456,6023,1570,7137
456,67,23213.82009119528,0.1669939925922379,1,448,8496,3306,11354
457,33,21790.107860551343,0.03127616678030395,1,467,7217,1410,8160
458,30,36766.3298771477,0.09966784779162736,0,64,0,0,-64
459,29,20789.526960714087,0.34147797116034867,0,33,0,0,-33
460,57,39276.91103184982,0.044253223593131545,0,59,0,0,-59
461,45,26932.929088563145,0.07734918670765517,1,382,9945,2134,11697
462,41,48952.659559262705,0.2723057597961277,0,42,0,0,-42
463,75,23553.007704725096,0.10091783229014044,1,459,7771,1539,8851
464,61,20616.854802883834,0.11541133401209663,1,194,6982,2006,8794
465,39,21248.52572015549,0.046276909272568736,0,31,0,0,-31
466,73,28065.31154775219,0.16419320975095847,0,29,0,0,-29
467,58,22916.660398980304,0.17382271212928116,1,208,5651,1928,7371
468,23,27108.229190425584,0.2035767395416813,0,40,0,0,-40
469,26,32685.861195250516,0.14550831369633085,1,364,13337,1395,14368
470,20,39558.583460338836,0.10981465166639974,1,1181,8005,1532,8356
471,37,37880.6103848403,0.025013257714787584,1,640,5629,1834,6823
472,28,20432.91983942712,0.303593788461198,0,0,0,0,0
473,72,35444.406082523456,0.08335038225770094,1,1071,11398,1604,11931
474,25,31856.89948030211,0.06155001834431862,1,383,8574,1772,9963
475,32,22209.220222700897,0.13772077904133626,1,523,8254,1660,9391
476,35,22346.61293706764,0.10570009469864905,1,297,10124,2595,12422
477,67,28777.111613420984,0.19354874825168508,1,626,5407,3375,8156
478,37,22302.24516673766,0.21480233950199876,1,961,5685,1978,6702
479,44,20128.75563942689,0.0982678110759585,1,480,5878,5059,10457
480,44,23020.669206661376,0.08555084132171928,0,63,0,0,-63
481,36,26377.531217232052,0.1479512093511397,1,61,6280,4795,11014
482,37,25936.321210702772,0.09535373226526939,1,738,6366,2473,8101
483,73,24375.50398724572,0.10657234904997027,1,548,13041,2077,14570
484,23,20708.133317909967,0.3257199627907552,1,1621,7248,3802,9429
485,63,24742.894185990524,0.14711026175730868,0,16,0,0,-16
486,23,26332.819530060366,0.07979099926461142,1,699,12590,1788,13679
487,18,26351.978328904355,0.13953521052652498,1,460,7406,1602,8548
488,31,28260.242214440004,0.16129220957913035,0,328,0,0,-328
489,55,23901.764985019337,0.1467327423375652,1,2181,5540,1770,5129
490,71,28070.274796391997,0.06336850306217444,1,272,10618,1490,11836
491,52,56340.06237269154,0.1888069567736152,1,351,8352,1462,9463
492,65,25992.078197873892,0.02725526418602418,1,444,5773,1647,6976
493,25,20165.254179287334,0.09469023733575234,1,458,11212,1460,12214
494,45,68707.4119939357,0.14877118806717896,1,237,7493,1606,8862
495,48,20766.000039451203,0.007658968786620043,1,545,5895,2108,7458
496,18,46667.456394375105,0.02180263788226788,1,862,5546,2375,7059
497,67,32416.622822724697,0.19952659225095623,0,29,0,0,-29
498,44,20794.22786626174,0.05187834668695931,1,1309,6440,2266,7397
499,27,29407.0907754419,0.1271278297724448,1,194,5607,1456,6869
500,62,32764.268437091505,0.05560702336264528,1,484,5693,1911,7120
501,22,23392.05533486361,0.007726768634374556,1,80,5609,1411,6940
502,20,20542.150533090116,0.18520672857745793,0,44,0,0,-44
503,60,47489.68673632546,0.022471107578967163,1,160,6469,3275,9584
504,57,29711.742712721116,0.016307095909812455,1,353,5407,1813,6867
505,64,25155.597533611864,0.11100645633743031,1,272,11606,1448,12782
506,25,24346.282620565624,0.1313656501805491,1,1149,7170,1385,7406
507,72,22976.962936705433,0.3877024449965253,1,1828,21454,2209,21835
508,37,22947.463493312913,0.11688165589916794,1,206,5334,1524,6652
509,73,21257.98047390209,0.0185880440556198,1,246,5692,2279,7725
510,49,55712.654249739055,0.08800341658356609,1,264,8332,1919,9987
511,44,51708.14416788228,0.023576648704938776,1,472,8426,1458,9412
512,34,20439.799598250116,0.42445739011329636,1,206,19205,1412,20411
513,71,20609.28247862309,0.11208542164249335,1,215,25136,2918,27839
514,21,20703.241294379874,0.10822989409386713,1,46,12006,2760,14720
515,45,51985.36553526993,0.27574210266262095,1,98,8972,1454,10328
516,26,44787.96736964466,0.05410732494903564,0,0,0,0,0
517,18,30229.41278485054,0.08693277454635659,1,1064,8614,1443,8993
518,21,21071.16555305566,0.16255550664600704,0,17,0,0,-17
519,19,23192.814095719128,0.24428781890206835,1,445,5542,1606,6703
520,34,21642.207004764805,0.14322708504044834,1,273,16130,3160,19017
521,23,20759.505511700012,0.0395749380281835,1,1309,6579,1439,6709
522,49,24048.772514580476,0.07892434728454958,1,19,5311,2842,8134
523,35,37668.2986675604,0.008256459249662288,0,177,0,0,-177
524,66,86736.89956560593,0.08781728938556772,1,364,5313,1445,6394
525,74,26367.35953614207,0.001207082667656451,1,110,14409,1370,15669
526,58,20796.603749002385,0.2135205662462927,0,55,0,0,-55
527,50,30496.816898291912,0.10337010560301076,1,503,8711,1530,9738
528,72,30560.625432338547,0.05965625032491773,1,77,5312,1479,6714
529,26,22371.422283806685,0.012717654991549487,1,94,5320,3514,8740
530,23,31229.536602906108,0.1570581235297222,1,105,6522,1476,7893
531,41,26290.173894261057,0.0840808976397442,1,523,9234,2056,10767
532,40,20766.022845387703,0.04036897012351894,1,1228,7149,3907,9828
533,24,30435.1091409442,0.1238740991231775,1,396,9021,2744,11369
534,56,24712.690302550367,0.14211149146446966,1,465,7101,1913,8549
535,23,22326.754302358193,0.1163937052094258,0,82,0,0,-82
536,29,24773.01901093013,0.025604022810127032,0,6,0,0,-6
537,42,22402.13002025788,0.0032842811498035424,1,296,7392,2197,9293
538,37,25938.669149083507,0.17847994091645386,1,148,10364,1615,11831
539,25,22484.760635986204,0.15426480451700958,1,862,6603,1426,7167
540,61,62709.424510049575,0.18986329921589806,0,3,0,0,-3
541,47,33257.853810623354,0.031647320497496544,0,58,0,0,-58
542,19,21474.358720630637,0.1790799636334667,1,81,5424,1381,6724
543,74,33238.27400648003,0.06178199311615284,0,13,0,0,-13
544,58,22090.473488188913,0.0030068446071639015,0,43,0,0,-43
545,51,23084.9254917911,0.003841932255033462,1,142,14038,1759,15655
546,50,20215.532983028104,0.028040349731639866,0,11,0,0,-11
547,37,20977.25082988997,0.06412154595584035,1,1487,7942,1499,7954
548,44,107231.00019792563,0.017392043560466534,1,187,5745,1479,7037
549,31,45501.29363170147,0.18528886384427815,0,44,0,0,-44
550,35,25895.508169461365,0.07998661613124164,0,77,0,0,-77
551,39,22771.5071424045,0.28163919978434426,0,56,0,0,-56
552,40,25440.296080463206,0.19984126953394923,0,293,0,0,-293
553,21,22952.48638414899,0.29555888597646024,1,397,5288,3067,7958
554,30,41027.2518899161,0.029496465634819495,1,100,20514,1371,21785
555,68,22703.552247321368,0.016418494488674298,1,409,5354,1781,6726
556,41,46204.351821101496,0.00835840544742766,1,277,5703,1829,7255
557,28,21899.203133704927,0.0034454500429726316,1,96,13701,1869,15474
558,51,30363.50147627262,0.2470435899309424,1,165,5396,1479,6710
559,22,20593.661365437616,0.113505913221261,1,326,6332,1624,7630
560,27,25583.59314967474,0.30315754299668685,1,639,8472,2947,10780
561,37,26973.910867597475,0.12036771318640317,1,227,5838,1912,7523
562,27,21580.456316652737,0.27543311101837753,1,45,11012,2718,13685
563,53,47184.96111823022,0.3062661056428468,0,38,0,0,-38
564,45,22234.233552592028,0.08173874482331282,0,39,0,0,-39
565,24,21567.476161606184,0.14805008558978508,1,125,17570,2903,20348
566,19,21858.26968275663,0.10856083467088695,0,28,0,0,-28
567,74,25160.79948217296,0.11456570637698546,0,99,0,0,-99
568,20,30407.203134681193,0.09269002671054435,1,434,6203,2486,8255
569,41,33032.076692873154,0.12553682759583817,0,0,0,0,0
570,20,25622.326922384633,0.058919711049062205,1,329,14118,2936,16725
571,46,22640.73238829599,0.111040784053675,1,106,8958,3239,12091
572,49,22484.68378422143,0.2999354144645022,1,44,6386,1676,8018
573,18,21313.72525673475,0.04517700947182578,1,902,6115,4437,9650
574,26,35869.292186268984,0.236789751090894,1,1337,5960,2191,6814
575,52,27281.491231294553,0.06150791642705017,0,18,0,0,-18
576,24,24691.439852723688,0.05349658483957814,1,712,8435,1710,9433
577,43,40201.52455537337,0.029674937800447002,1,640,12025,1994,13379
578,18,59102.45882840682,0.20013839423745935,1,548,8359,1430,9241
579,19,37013.41918863332,0.09152971179873383,1,2020,10757,3488,12225
580,75,22188.637111212218,0.18097364373702549,1,352,8730,2289,10667
581,37,20308.65732231173,0.17022160456547156,1,151,6300,1348,7497
582,59,51550.03012274891,0.23838057352064318,1,1868,5903,1456,5491
583,32,26552.9368748472,0.15867951606953465,1,338,6362,2546,8570
584,26,109335.54655340972,0.01326761605607863,1,380,8763,1418,9801
585,23,20065.55231065634,0.31141970426057214,1,202,5727,1353,6878
586,33,23689.88876167809,0.005203164719778131,1,499,5607,1363,6471
587,40,37767.42517031737,0.09470035276422314,1,182,14812,1693,16323
588,32,54654.13133684717,0.02174052796646168,1,418,5736,1679,6997
589,62,27744.057280666584,0.06971560407430843,1,1823,5915,1467,5559
590,40,20485.165864014805,0.030549039188928814,1,975,6826,1880,7731
591,32,21170.670780359047,0.22880155715828174,1,1237,8884,1801,9448
592,75,22045.662243145453,0.034334674698059585,0,30,0,0,-30
593,44,20795.25078218686,0.06068073910151306,0,23,0,0,-23
594,20,25884.55437977823,0.1429735547580911,0,33,0,0,-33
595,75,20035.214066161112,0.10444787624168915,1,286,8562,1370,9646
596,48,30829.789119299374,0.002633195601177648,1,180,5333,1968,7121
597,27,28611.87251632158,0.35062268763230064,1,315,6157,1806,7648
598,39,21793.252264056086,0.0992608832918252,1,123,6681,2171,8729
599,35,20781.005773784505,0.25921952962697176,1,418,6976,2852,9410
600,74,27280.883465822855,0.16346956449396727,1,810,12047,1402,12639
601,51,31932.514152566986,0.03066337359270816,1,334,7436,1624,8726
602,49,27997.268676171152,0.17794107613436194,1,109,7118,2077,9086
603,40,27114.031218337415,0.2896930590545925,1,1153,6083,1355,6285
604,52,22741.908603857482,0.15742256206305066,1,673,19937,1722,20986
605,19,47541.90517179312,0.19952096146541953,0,101,0,0,-101
606,69,53090.20799389294,0.2050787550165139,0,71,0,0,-71
607,73,21994.815434583565,0.2634646672052311,1,228,5916,2186,7874
608,24,48111.386573524345,0.06722467448905013,1,44,16313,3889,20158
609,74,28169.32989040163,0.06656246438694995,1,2405,16154,1346,15095
610,47,20959.17591389955,0.3235465436214078,0,157,0,0,-157
611,44,48718.501837214615,0.14751827956153812,0,21,0,0,-21
612,30,31518.51117963626,0.03563007297025688,1,259,5285,2273,7299
613,30,61838.57991715764,0.2267462856603954,0,80,0,0,-80
614,45,36723.02935502401,0.16621094397910988,1,2418,6984,1518,6084
615,24,30424.35477028732,0.20168857265709328,1,916,6350,1644,7078
616,49,20612.03831760594,0.21183425168958434,0,57,0,0,-57
617,64,22217.47912259154,0.06006663696756137,1,336,6414,1356,7434
618,31,21243.314358654134,0.03745914714898501,1,435,16640,1714,17919
619,37,21786.50380877006,0.015942595522263413,0,30,0,0,-30
620,41,29515.437120996,0.0745533346280576,1,229,12114,4249,16134
621,70,20107.89377135279,0.01769870331530287,1,379,6932,1555,8108
622,49,85883.9332262617,0.2583978996387982,1,469,8215,2198,9944
623,27,20991.383771649227,0.09503533959236726,1,1031,6341,1841,7151
624,32,32029.507790040625,0.06394217571264742,1,288,5756,2144,7612
625,23,23725.474587477664,0.16065600351423504,0,204,0,0,-204
626,33,30205.328500778345,0.01608125789525856,1,174,19430,2410,21666
627,70,29664.152767587642,0.3067004180284193,0,2,0,0,-2
628,27,28303.583707762555,0.08595435339468774,0,34,0,0,-34
629,35,23368.41206588537,0.30145029425103265,1,382,5530,2370,7518
630,64,29263.597793742058,0.12401748729398589,0,39,0,0,-39
631,20,44517.46127228156,0.24212303462823284,1,1427,8471,2648,9692
632,25,35750.35821885137,0.09219632052173632,1,871,5947,1491,6567
633,19,22937.052971324953,0.19429085649618857,0,33,0,0,-33
634,48,22478.178154907047,0.12246191076687629,1,1084,5323,3434,7673
635,37,22632.616153174644,0.20716672734054656,0,0,0,0,0
636,32,20642.174363743234,0.13209352428270707,0,234,0,0,-234
637,60,26213.31923903067,0.03828941522618527,1,308,13308,1790,14790
638,63,23526.955774490416,0.31148296297241174,0,10,0,0,-10
639,27,21897.830166321248,0.03714446723839473,1,226,11002,2076,12852
640,57,26808.76301337096,0.1015876226858,1,17,5692,1835,7510
641,52,20746.348550146762,0.22395203483736112,1,77,8684,1372,9979
642,61,20802.935231176278,0.14051134420535039,1,899,6107,1634,6842
643,53,56777.3776360091,0.16051315132527857,1,137,6841,1752,8456
644,67,22079.186697254234,0.025248258242763118,1,159,5724,1733,7298
645,21,24560.461064453677,0.032619074236820936,1,413,12522,1492,13601
646,34,20058.88139242082,0.13203566806927575,1,882,5426,1615,6159
647,23,22482.09432655344,0.36093990726953823,0,23,0,0,-23
648,30,29587.869108565454,0.0680123817403574,1,324,6065,1939,7680
649,72,45385.04093770517,0.01700150283965099,0,9,0,0,-9
650,37,30504.31020289321,0.5017943286374357,1,1219,11259,1764,11804
651,23,24411.323848948028,0.0907239602142236,1,183,14095,7429,21341
652,71,23184.987385390217,0.07426190233552406,1,388,7278,1679,8569
653,58,20975.684862769853,0.16855478601768778,1,62,6017,1390,7345
654,39,32582.226038028886,0.5144488417792015,0,89,0,0,-89
655,48,23234.402257146907,0.06237707403046146,1,502,11260,1712,12470
656,34,26749.11779683928,0.06822095144000742,1,66,7209,1753,8896
657,47,23933.492700144197,0.19424647900665104,1,1654,7308,1752,7406
658,67,31108.594797922717,0.021099753938812846,1,215,6036,1584,7405
659,42,29233.085245034115,0.04886530748197458,0,73,0,0,-73
660,61,29918.333683602214,0.07604028483268505,1,197,12326,1774,13903
661,29,31099.71446918687,0.13765522165038302,1,1000,7433,1433,7866
662,54,42414.04835203334,0.19543078836185218,1,121,9563,1920,11362
663,54,21665.724293272287,0.0692663448851684,1,313,5242,2108,7037
664,53,32183.38339969135,0.01513623037582164,1,334,9675,1739,11080
665,25,45889.63652661522,0.09239275335750323,1,171,24827,1470,26126
666,31,20341.439784007882,0.35224284722081434,0,0,0,0,0
667,68,25998.364544228556,0.1047078696075279,1,153,5917,1853,7617
668,70,27908.352719092836,0.2620422384719009,1,1181,6812,1540,7171
669,39,20693.395167032555,0.06382899336293354,1,483,5561,1554,6632
670,28,37283.18513004501,0.04202310074615715,1,397,7117,1448,8168
671,57,23502.803104870887,0.07536535196336742,1,206,6432,1540,7766
672,23,26337.878854092924,0.19256150121006455,1,182,6722,2053,8593
673,30,27533.446679912027,0.08204824989557218,1,841,7643,1617,8419
674,58,26083.739208142142,0.038856753508324585,0,18,0,0,-18
675,26,31476.792441942165,0.057674614222569115,1,169,10697,6449,16977
676,28,28187.814553734464,0.03418256978139787,1,1123,26362,3118,28357
677,36,22248.031268382103,0.08974475175668238,1,230,9747,1454,10971
678,33,29481.44024095165,0.012399645837185912,1,286,6732,1854,8300
679,19,20069.762264428435,0.2282956826305343,0,41,0,0,-41
680,45,47264.924366804706,0.05105768833977529,1,608,6938,2269,8599
681,65,30327.73181464616,0.1602100377155734,1,535,9258,1653,10376
682,30,28758.48737584285,0.10817823123091275,1,140,5848,2000,7708
683,21,32268.618686574257,0.19213688170440926,1,1372,5259,1731,5618
684,43,21323.177391717472,0.00891671495652703,1,230,15557,1443,16770
685,21,20635.67228169936,0.3303921338495734,1,1296,6367,1371,6442
686,48,23794.326711734197,0.1616982169764505,1,872,6345,4859,10332
687,43,43389.56380831389,0.036306433080047246,1,896,38883,1344,39331
688,66,20098.41725930288,0.4614616194356454,0,24,0,0,-24
689,20,25670.635795802933,0.08545384337811335,0,103,0,0,-103
690,27,23038.090302876713,0.08556869375141536,1,475,7386,2359,9270
